Upc,UPC,Description,ClickList Eligible,Primary Department,Recap Department,Department,Commodity,Sub-Commodity,Last 7 Days Sales,,,
8189619880,,Santa Fe White Corn Soft Tortillas,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,093 - TRADITIONAL MEXICAN FOODS     ,2052 - MEXICAN SOFT TORTILLAS AND WRAPS                       ,,,,
8189620013,,Santa Fe Home Style Tortillas,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,093 - TRADITIONAL MEXICAN FOODS     ,2052 - MEXICAN SOFT TORTILLAS AND WRAPS                       ,,,,
8283211016,,Moonlite BBQ Beans,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,003 - CAN BEANS,2046 - PREPARED BEANS - BAKED W/PORK /VEGETARIAN              ,,,,
8305715001,,Belfonte Lowfat 1% Cotton Candy Yogurt,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,062 - YOGURT,8302 - TRADITIONAL SS YOGURT                                  ,,,,
8305715002,,Belfonte Lowfat Banana Split Yogurt,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,062 - YOGURT,8302 - TRADITIONAL SS YOGURT                                  ,,,,
8305715004,,Belfonte Lowfat Blueberry Yogurt,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,062 - YOGURT,8302 - TRADITIONAL SS YOGURT                                  ,,,,
8305715006,,Belfonte Lowfat Hawaiian Yogurt,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,062 - YOGURT,8302 - TRADITIONAL SS YOGURT                                  ,,,,
8305715009,,Belfonte Lowfat Peach Yogurt,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,062 - YOGURT,8302 - TRADITIONAL SS YOGURT                                  ,,,,
8305715011,,Belfonte Lowfat Plain Yogurt,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,062 - YOGURT,8302 - TRADITIONAL SS YOGURT                                  ,,,,
8305715012,,Belfonte Lowfat Red Raspberry Yogurt,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,062 - YOGURT,8302 - TRADITIONAL SS YOGURT                                  ,,,,
8305715013,,Belfonte Lowfat Orange Tango Yogurt,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,062 - YOGURT,8302 - TRADITIONAL SS YOGURT                                  ,,,,
8305715015,,Belfonte Keylime Pie Yogurt ,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,062 - YOGURT,8302 - TRADITIONAL SS YOGURT                                  ,,,,
8305715016,,Belfonte Coconut Cream Pie Yogurt,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,062 - YOGURT,8302 - TRADITIONAL SS YOGURT                                  ,,,,
8305715019,,Belfonte Boston Cream Pie Yogurt,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,062 - YOGURT,8302 - TRADITIONAL SS YOGURT                                  ,,,,
8305715020,,Belfonte Lowfat Vanilla Yogurt,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,062 - YOGURT,8302 - TRADITIONAL SS YOGURT                                  ,,,,
8305716004,,Belfonte Nonfat Lemon Yogurt,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,062 - YOGURT,8303 - YOGURT/SS LIGHT               ,,,,
8305716005,,Belfonte Nonfat Peach Yogurt,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,062 - YOGURT,8303 - YOGURT/SS LIGHT               ,,,,
8305716007,,Belfonte Nonfat Strawberry Banana Yogurt,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,062 - YOGURT,8303 - YOGURT/SS LIGHT               ,,,,
8305716013,,Belfonte Nonfat White Chocolate Cherry Yogurt,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,062 - YOGURT,8303 - YOGURT/SS LIGHT               ,,,,
8305716014,,Belfonte Nonfat Coconut Cream Yogurt,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,062 - YOGURT,8303 - YOGURT/SS LIGHT               ,,,,
8305716016,,Belfonte Nonfat Orange Tango Yogurt,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,062 - YOGURT,8303 - YOGURT/SS LIGHT               ,,,,
8390000391,,Nestea Sweetened Lemon Tea,Y,01 - GROCERY        ,01 - GROCERY        ,12 - SOFT DRINKS,029 - SOFT DRINKS,8218 - SOFT DRINKS 12&15PK CAN CARB (EXCPT TEA)               ,,,,
8791792566,,Nature's Song Premium Wild Bird Seed,N,01 - GROCERY        ,01 - GROCERY        ,52 - PET            ,097 - WILD BIRD/ANIMAL FEED,4169 - REGULAR WILD BIRD SEED        ,,,,
8967408543,,Malher Refried Blk Beans,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,137 - AUTHENTIC HISPANIC FDS&PRODUCT,2062 - AUTHENTIC PASTA/RICE/BEANS    ,,,,
9194589004,,Dutch Farm Fat Free Sour Cream,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,061 - MILK BY-PRODUCTS,4533 - SOUR CREAMS                   ,,,,
9220200310,,Rockview Homogenized Milk,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,060 - FLUID MILK PRODUCTS,4530 - FLUID MILK/WHITE ONLY         ,,,,
9220200320,,Rockview 2% Milk,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,060 - FLUID MILK PRODUCTS,4530 - FLUID MILK/WHITE ONLY         ,,,,
9220200410,,Rockview Homogenized Milk,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,060 - FLUID MILK PRODUCTS,4530 - FLUID MILK/WHITE ONLY         ,,,,
9220200420,,Rockview 2% Milk,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,060 - FLUID MILK PRODUCTS,4530 - FLUID MILK/WHITE ONLY         ,,,,
9518800378,,Tampico Citrus Punch,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,063 - REFRGRATD JUICES/DRINKS,4542 - DAIRY CASE JUICE DRNK UNDER 10% JUICE                  ,,,,
9518800379,,Tampico Tropical Punch,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,063 - REFRGRATD JUICES/DRINKS,4542 - DAIRY CASE JUICE DRNK UNDER 10% JUICE                  ,,,,
9879421504,,Stewart's Diet Cream Soda,N,01 - GROCERY        ,01 - GROCERY        ,12 - SOFT DRINKS,029 - SOFT DRINKS,8217 - SOFT DRINKS 4/6/8PK CAN CARB (EXP TEA),,,,
18012700019,,Zico Chocolate Coconut Water,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,063 - REFRGRATD JUICES/DRINKS,4543 - DAIRY CASE FRUIT DRINKS (NO JUICE CONTENT)             ,,,,
18012700029,,Zico Mixed Berry Coconut Water,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,063 - REFRGRATD JUICES/DRINKS,4543 - DAIRY CASE FRUIT DRINKS (NO JUICE CONTENT)             ,,,,
40000900079,,Big K Soda,N,01 - GROCERY        ,01 - GROCERY        ,12 - SOFT DRINKS,029 - SOFT DRINKS,8217 - SOFT DRINKS 4/6/8PK CAN CARB (EXP TEA),,,,
40000908090,,Big K Citrus Drop Soda,N,01 - GROCERY        ,01 - GROCERY        ,12 - SOFT DRINKS,029 - SOFT DRINKS,8219 - SOFT DRINKS 18/20&24PK CAN CARB (EXCEPT TEA)           ,,,,
40101420374,,Bulk White Chocolate,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,016 - BAKING NEEDS,4238 - COOKING CHOCOLATE (EX SMI-SWT),,,,
40102304600,,Kroger Cut Green Beans,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,002 - CAN VEGETABLES - SHELF STABLE,2044 - GREEN BEANS: FS/WHL/CUT       ,,,,
40102348436,,Kroger Green Beans,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,002 - CAN VEGETABLES - SHELF STABLE,2044 - GREEN BEANS: FS/WHL/CUT       ,,,,
40102348520,,Kroger Gold Corn ,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,002 - CAN VEGETABLES - SHELF STABLE,2060 - CORN                          ,,,,
40102349125,,Dole Sliced Peaches Fruit Bowls,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,001 - CANNED FRUIT/FRUIT BOWLS,1028 - FRUIT CUPS/FRUIT BOWLS        ,,,,
40102349149,,Dole Mandarin Oranges,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,001 - CANNED FRUIT/FRUIT BOWLS,1017 - MANDARIN ORANGES/CITRUS SECT  ,,,,
40102349162,,Dole Pineapple Wedges,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,001 - CANNED FRUIT/FRUIT BOWLS,1022 - PINEAPPLE                     ,,,,
40102349164,,Maruchan Chicken Noodle Ramen,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,026 - DRY RAMEN                     ,3180 - RAMEN NOODLES/RAMEN CUPS      ,,,,
40102349165,,Maruchan Beef Ramen Noodles Case,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,026 - DRY RAMEN                     ,3180 - RAMEN NOODLES/RAMEN CUPS      ,,,,
40102380572,,Sunny D Caribbean Style Punch,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,063 - REFRGRATD JUICES/DRINKS,4542 - DAIRY CASE JUICE DRNK UNDER 10% JUICE                  ,,,,
40102380578,,Sunny D California Style Citrus Punch,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,063 - REFRGRATD JUICES/DRINKS,4542 - DAIRY CASE JUICE DRNK UNDER 10% JUICE                  ,,,,
40102380581,,Sunny D Florida Style Citrus Punch,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,063 - REFRGRATD JUICES/DRINKS,4542 - DAIRY CASE JUICE DRNK UNDER 10% JUICE                  ,,,,
40102380582,,Sunny D California Style Citrus Punch,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,063 - REFRGRATD JUICES/DRINKS,4542 - DAIRY CASE JUICE DRNK UNDER 10% JUICE                  ,,,,
40102380587,,Sunny D Florida Style Citrus Punch,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,063 - REFRGRATD JUICES/DRINKS,4542 - DAIRY CASE JUICE DRNK UNDER 10% JUICE                  ,,,,
40102380590,,Sunny D Citrus Punch,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,063 - REFRGRATD JUICES/DRINKS,4542 - DAIRY CASE JUICE DRNK UNDER 10% JUICE                  ,,,,
40102900038,,LorAnn Oil,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,013 - SPICES & EXTRACTS,0203 - PURE EXTRACTS                 ,,,,
40102900127,,Kroger Single Bottle Water 16.9 Oz,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,035 - WATER,3505 - WATER SINGLE                  ,,,,
40102900187,,Van Camp's Pork & Beans,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,003 - CAN BEANS,2046 - PREPARED BEANS - BAKED W/PORK /VEGETARIAN              ,,,,
40102917773,,Sunny D Florida Style Citrus Punch,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,063 - REFRGRATD JUICES/DRINKS,4542 - DAIRY CASE JUICE DRNK UNDER 10% JUICE                  ,,,,
40102917780,,Kroger Drinking Water,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,035 - WATER,3505 - WATER SINGLE                  ,,,,
40102917917,,Purely Slow Cooker Gourmet ,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,026 - DRY RAMEN                     ,3176 - DRY SOUP                      ,,,,
40102917993,,North Aire Market Soup Mix,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,026 - DRY RAMEN                     ,3176 - DRY SOUP                      ,,,,
40103402209,,Cat's Pride Complete Cat Litter,N,01 - GROCERY        ,01 - GROCERY        ,52 - PET            ,213 - CAT LITTER,7181 - SCOOP LITTER                  ,,,,
40103413012,,Whiskas Meaty Selections Dry Cat Food,N,01 - GROCERY        ,01 - GROCERY        ,52 - PET            ,095 - DRY CAT FOOD,7189 - DRY CAT FOOD - REGULAR        ,,,,
40103431707,,Campbell's Condensed Cream of Asparagus Soup,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,006 - CANNED SOUPS,3170 - CONDENSED SOUP                ,,,,
40103436629,,Florida's Natural Ruby Red Grapefruit Juice,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,063 - REFRGRATD JUICES/DRINKS,4540 - DAIRY CASE 100% PURE JUICE OTHE THAN ORNG              ,,,,
40103451025,,Dannon Carb Control Strawberries 'n Cream Yogurt,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,062 - YOGURT,4560 - YOGURT/ADULT MULTI-PACKS      ,,,,
40103550383,,International Delight York Peppermint Patty Creamer,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,079 - REFRIGERATED COFFEE CREAMERS,4529 - REFRIGERATED COFFEE CREAMERS,,,,
40105047786,,Tampico Citrus Punch,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,063 - REFRGRATD JUICES/DRINKS,4542 - DAIRY CASE JUICE DRNK UNDER 10% JUICE                  ,,,,
40105047791,,Tampico Mango Punch,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,063 - REFRGRATD JUICES/DRINKS,4542 - DAIRY CASE JUICE DRNK UNDER 10% JUICE                  ,,,,
40105047792,,Tampico Tropical Punch,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,063 - REFRGRATD JUICES/DRINKS,4542 - DAIRY CASE JUICE DRNK UNDER 10% JUICE                  ,,,,
40105047797,,Tampico Tropical Punch,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,063 - REFRGRATD JUICES/DRINKS,4542 - DAIRY CASE JUICE DRNK UNDER 10% JUICE                  ,,,,
40106001128,,Tampico Citrus Punch,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,063 - REFRGRATD JUICES/DRINKS,4542 - DAIRY CASE JUICE DRNK UNDER 10% JUICE                  ,,,,
40106003478,,Nature Valley Dark Chocolate & Nut Trail Mix Granola Bars,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,056 - CNV BREAKFAST&WHOLESOME SNKS,7601 - GRANOLA BARS WITH FLOUR                                ,,,,
40106003629,,Powerade Mountain Berry,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,010 - ISOTONIC DRINKS,8249 - ISOTONIC DRINKS MULTI-PACK    ,,,,
40106003630,,Powerade Fruit Punch,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,010 - ISOTONIC DRINKS,8249 - ISOTONIC DRINKS MULTI-PACK    ,,,,
40106003679,,Voss Water,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,035 - WATER,3504 - PREMIUM WATER                 ,,,,
40106003680,,Voss Still Water,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,035 - WATER,3504 - PREMIUM WATER                 ,,,,
40106003686,,Pet Pride Small Dog Biscuits,N,01 - GROCERY        ,01 - GROCERY        ,52 - PET            ,020 - DOG TREATS,7182 - DOG BISCUITS - REGULAR        ,,,,
40108087610,,Pounce Hairball Treatment Cat Treats,N,01 - GROCERY        ,01 - GROCERY        ,52 - PET            ,021 - WET CAT FOOD,7210 - WET CAT FOOD - TREATS         ,,,,
40162001851,,Kroger Corn,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,002 - CAN VEGETABLES - SHELF STABLE,2060 - CORN                          ,,,,
40166088103,,Maruchan Ramen Shrimp Noodle Soup Case,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,026 - DRY RAMEN                     ,3180 - RAMEN NOODLES/RAMEN CUPS      ,,,,
40166088104,,Maruchan Chicken Ramen,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,026 - DRY RAMEN                     ,3180 - RAMEN NOODLES/RAMEN CUPS      ,,,,
40166088105,,Maruchan Beef Ramen Case,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,026 - DRY RAMEN                     ,3180 - RAMEN NOODLES/RAMEN CUPS      ,,,,
40166088107,,Maruchan Shrimp Ramen Case,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,026 - DRY RAMEN                     ,3180 - RAMEN NOODLES/RAMEN CUPS      ,,,,
40166088108,,Maruchan Shrimp Ramen,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,026 - DRY RAMEN                     ,3180 - RAMEN NOODLES/RAMEN CUPS      ,,,,
40166088109,,Maruchan Chicken Ramen Case,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,026 - DRY RAMEN                     ,3180 - RAMEN NOODLES/RAMEN CUPS      ,,,,
40166088110,,Maruchan Beef Ramen,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,026 - DRY RAMEN                     ,3180 - RAMEN NOODLES/RAMEN CUPS      ,,,,
40170600201,,Summit Ice Crushed Bag,N,01 - GROCERY        ,01 - GROCERY        ,45 - FROZEN GROCERY,045 - FROZEN ICE,0199 - ICE - CRUSHED/CUBED           ,,,,
40201411514,,Kroger Cut Green Beans,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,002 - CAN VEGETABLES - SHELF STABLE,2044 - GREEN BEANS: FS/WHL/CUT       ,,,,
40201411515,,Kroger Gold Corn,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,002 - CAN VEGETABLES - SHELF STABLE,2060 - CORN                          ,,,,
40201411517,,Maruchan Chicken Ramen,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,026 - DRY RAMEN                     ,3180 - RAMEN NOODLES/RAMEN CUPS      ,,,,
40201411518,,Maruchan Beef Ramen,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,026 - DRY RAMEN                     ,3180 - RAMEN NOODLES/RAMEN CUPS      ,,,,
40201483038,,Trash Recycling Bag,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,153 - TRASH/KITCHEN&LAWN&LEAF BAGS,0025 - KITCHEN BAGS                  ,,,,
40201802092,,Plastic Trash Bags,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,153 - TRASH/KITCHEN&LAWN&LEAF BAGS,0023 - TRASH BAGS                    ,,,,
40202731345,,Weight Watchers Cottage Cheese,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,061 - MILK BY-PRODUCTS,4532 - COTTAGE CHEESE                ,,,,
40202761339,,Sun Drop Citrus Soda,N,01 - GROCERY        ,01 - GROCERY        ,12 - SOFT DRINKS,029 - SOFT DRINKS,8219 - SOFT DRINKS 18/20&24PK CAN CARB (EXCEPT TEA)           ,,,,
40202904191,,Maola Skim Milk,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,060 - FLUID MILK PRODUCTS,4530 - FLUID MILK/WHITE ONLY         ,,,,
40202904192,,Maola Homogenized Milk,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,060 - FLUID MILK PRODUCTS,4530 - FLUID MILK/WHITE ONLY         ,,,,
40202904193,,Maola Homogenized Milk,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,060 - FLUID MILK PRODUCTS,4530 - FLUID MILK/WHITE ONLY         ,,,,
40202905272,,Broughton 2% Milk,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,060 - FLUID MILK PRODUCTS,4530 - FLUID MILK/WHITE ONLY         ,,,,
40202932086,,Broughton Chocolate Milk,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,060 - FLUID MILK PRODUCTS,4526 - FLAVORED MILK                 ,,,,
40202954951,,Sweet Springs Natural Mountain Water,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,203 - BULK WATER,0311 - SPRING WATER                  ,,,,
40203420441,,Tropicana Trop50 Red Orange Juice,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,063 - REFRGRATD JUICES/DRINKS,4539 - DAIRY CASE 100% PURE JUICE - OJ                        ,,,,
40203450123,,International Delight Sugar Free Caramel Macchiato Creamer,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,079 - REFRIGERATED COFFEE CREAMERS,4529 - REFRIGERATED COFFEE CREAMERS,,,,
40203450493,,Dannon Light & Fit Vanilla Yogurt,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,062 - YOGURT,4560 - YOGURT/ADULT MULTI-PACKS      ,,,,
40203450960,,Breakstone's Low Fat Cottage Cheese,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,061 - MILK BY-PRODUCTS,4532 - COTTAGE CHEESE                ,,,,
40203477064,,Breakstone's Lowfat Cottage Cheese,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,061 - MILK BY-PRODUCTS,4532 - COTTAGE CHEESE                ,,,,
40203550144,,Chobani Greek Yogurt Coffee with Dark Chocolate Chips Yogurt,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,062 - YOGURT,4534 - GREEK SS YOGURT                                        ,,,,
40203550318,,Breakstone's Low Fat Cottage Cheese,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,061 - MILK BY-PRODUCTS,4532 - COTTAGE CHEESE                ,,,,
40203555296,,Healthy Choice Roasted Turkey Bake,N,01 - GROCERY        ,01 - GROCERY        ,45 - FROZEN GROCERY,039 - FRZN SS PREMIUM MEALS,0002 - FZ SS PREM NUTRITIONAL MEALS  ,,,,
40302602779,,Diet Sunkist,N,01 - GROCERY        ,01 - GROCERY        ,12 - SOFT DRINKS,029 - SOFT DRINKS,8217 - SOFT DRINKS 4/6/8PK CAN CARB (EXP TEA),,,,
40302602965,,Diet Sprite,N,01 - GROCERY        ,01 - GROCERY        ,12 - SOFT DRINKS,029 - SOFT DRINKS,8219 - SOFT DRINKS 18/20&24PK CAN CARB (EXCEPT TEA)           ,,,,
40302622420,,Coca-Cola Classic Olympic Bottle,N,01 - GROCERY        ,01 - GROCERY        ,12 - SOFT DRINKS,029 - SOFT DRINKS,8225 - SFT DRNK MLT-PK BTL CARB (EXCPT TEA/GNGR ALE&MIXERS)   ,,,,
40302627867,,Big K Grape Soda,N,01 - GROCERY        ,01 - GROCERY        ,12 - SOFT DRINKS,029 - SOFT DRINKS,8218 - SOFT DRINKS 12&15PK CAN CARB (EXCPT TEA)               ,,,,
40302627868,,Big K Orange Soda,N,01 - GROCERY        ,01 - GROCERY        ,12 - SOFT DRINKS,029 - SOFT DRINKS,8218 - SOFT DRINKS 12&15PK CAN CARB (EXCPT TEA)               ,,,,
40803428320,,Aqua Pod Water,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,035 - WATER,3505 - WATER SINGLE                  ,,,,
45770507107,,Faith Homogenized Milk,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,060 - FLUID MILK PRODUCTS,4530 - FLUID MILK/WHITE ONLY         ,,,,
45770507108,,Faith 2% Milk,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,060 - FLUID MILK PRODUCTS,4530 - FLUID MILK/WHITE ONLY         ,,,,
45770507110,,Anderson Erickson 1% Milk,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,060 - FLUID MILK PRODUCTS,4530 - FLUID MILK/WHITE ONLY         ,,,,
45770507111,,Anderson Erickson Skim Milk,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,060 - FLUID MILK PRODUCTS,4530 - FLUID MILK/WHITE ONLY         ,,,,
45770507127,,Real Fresh Brand Vitamin D Milk,N,01 - GROCERY        ,01 - GROCERY        ,05 - DAIRY,060 - FLUID MILK PRODUCTS,4530 - FLUID MILK/WHITE ONLY         ,,,,
46150000421,,Big K Green Tea,N,01 - GROCERY        ,01 - GROCERY        ,01 - GROC-ALL OTHER,011 - RTD TEA/LEMONADE,8241 - TEA SWEETENED                 ,,,,
